Run,Alias,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,sex,SRA_accession,SRA Study,title,AvgSpotLen,Bases,Bytes,AssemblyName,Horse ID,Site name and coordinates,Region of Origin,Age
ERR1034517,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113315,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library_6,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,196.0,48504651748.0,31023415443.0,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034518,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113316,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,6610069032.0,4786924566.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034519,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113317,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1648511900.0,1208829174.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034520,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113318,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,20205512012.0,14489806395.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034521,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113319,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1917423508.0,1356021300.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034522,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113320,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1916429200.0,1358241192.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034523,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113321,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1799535192.0,1273644460.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034524,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113322,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1866612272.0,1324821241.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034525,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113323,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,6667273788.0,4825561758.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034526,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113324,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,6183276288.0,4470404131.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034527,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113325,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,6627200804.0,4809555297.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034528,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113326,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1405372724.0,1032761131.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034529,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113327,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1896913284.0,1395869241.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034530,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113328,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library3,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1600129300.0,1174845033.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034531,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113329,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,5311051788.0,3705541577.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034532,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113330,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1202072704.0,853412707.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034533,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113331,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,15008552804.0,10193897326.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034534,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113332,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,14879391156.0,10119143426.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034535,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113333,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,15092769692.0,10260052218.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034536,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113334,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,14815246628.0,10083172813.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034537,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113335,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,5310024944.0,3699563390.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034538,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113336,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,5051978008.0,3516482978.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034539,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113337,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,5452537720.0,3810623015.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034540,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113338,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1026646824.0,730542408.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034541,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113339,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1366740144.0,973336672.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034542,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113340,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library4,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,1160701024.0,826213793.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034543,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113341,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Library5,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,196.0,4325974604.0,3046165514.0,,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
ERR1034544,CGG101397,WGS,PRJEB10854,SAMEA3542247,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2015-11-23,2018-11-16,ERX1113342,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Combined,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542247,ERS849396,male,ERS849396,ERP012152,Ancient horse from Yakutia,,,,,CGG101397,"Tumeski: 66°56N, 131°55E",Verkhoyansk,19th century AD
ERR1034545,Batagai,WGS,PRJEB10854,SAMEA3542248,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1113343,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:49:03Z,public,Illumina HiSeq 2000,Combined,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542248,ERS849397,male,ERS849397,ERP012152,Ancient horse from Yakutia,90.0,50723246502.0,23572847745.0,assembly,Batagai,"Batagai: 67°34N, 134°46E",Verkhoyansk,"4,450 ± 35 uncalibrated yBP "
