Run,Alias,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,title,AvgSpotLen,Bases,Bytes,INSDC_center_alias,Description
ERR1885665,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946163,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,21607321779,9670392018,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885666,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946164,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_ET4_user_GACACT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,1455792487,680812166,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885667,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946165,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_Y6.1_user_ACGCAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,598365915,264606489,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885668,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946166,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,838-64_NB46_Y2_Y6.2_user_GACGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,101,635080627,280522648,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1885669,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946167,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_E10.Dab2nd_NOuser_ACGTGC,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,152,278082936,167193901,CENTRE FOR GEOGENETICS,
ERR1885670,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946168,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_E10.Dab2nd_NOuser_ACGTGC,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,152,188366760,109441711,CENTRE FOR GEOGENETICS,
ERR1885671,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946169,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_E10.Dab2nd_NOuser_ACGTGC,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,152,427790168,270377992,CENTRE FOR GEOGENETICS,
ERR1892213,BER01_A,WGS,PRJEB19970,SAMEA103910511,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952711,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910511,ERS1599679,ERS1599679,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892214,BER01_A,WGS,PRJEB19970,SAMEA103910511,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952712,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910511,ERS1599679,ERS1599679,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892215,BER02_B,WGS,PRJEB19970,SAMEA103910512,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952713,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910512,ERS1599680,ERS1599680,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892216,BER02_B,WGS,PRJEB19970,SAMEA103910512,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952714,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910512,ERS1599680,ERS1599680,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892217,BER04_D,WGS,PRJEB19970,SAMEA103910513,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952715,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910513,ERS1599681,ERS1599681,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892218,BER04_D,WGS,PRJEB19970,SAMEA103910513,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952716,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:17Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910513,ERS1599681,ERS1599681,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892219,BER05_E,WGS,PRJEB19970,SAMEA103910514,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952717,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910514,ERS1599682,ERS1599682,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892220,BER05_E,WGS,PRJEB19970,SAMEA103910514,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952718,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910514,ERS1599682,ERS1599682,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892221,BER06_F,WGS,PRJEB19970,SAMEA103910515,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952719,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910515,ERS1599683,ERS1599683,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892222,BER06_F,WGS,PRJEB19970,SAMEA103910515,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952720,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910515,ERS1599683,ERS1599683,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892223,BER07_G,WGS,PRJEB19970,SAMEA103910516,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952721,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910516,ERS1599684,ERS1599684,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892224,BER07_G,WGS,PRJEB19970,SAMEA103910516,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952722,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910516,ERS1599684,ERS1599684,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892225,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952723,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892226,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952724,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892227,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952725,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892228,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952726,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892229,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952727,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892230,BER11_L,WGS,PRJEB19970,SAMEA103910520,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952728,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910520,ERS1599688,ERS1599688,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892231,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952729,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892232,BER12_M,WGS,PRJEB19970,SAMEA103910521,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952730,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910521,ERS1599689,ERS1599689,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892233,I-K2_Arz1,WGS,PRJEB19970,SAMEA103910522,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952731,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910522,ERS1599690,ERS1599690,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892234,I-K2_Arz1,WGS,PRJEB19970,SAMEA103910522,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952732,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910522,ERS1599690,ERS1599690,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892235,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952733,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,,,,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1892236,838-64_NB46,WGS,PRJEB19970,SAMEA3514287,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952734,CENTRE FOR GEOGENETICS,2015-09-17T17:02:10Z,2015-08-24T17:22:47Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA3514287,ERS821436,ERS821436,ERP022066,838-64_NB46,,,,,"CGG_1_017038 838-64 Equus caballus Botay Chelyabinsk region\, Southwestern Russia"
ERR1892237,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952735,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892238,I-K3_Arz2,WGS,PRJEB19970,SAMEA103910523,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952736,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910523,ERS1599691,ERS1599691,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892239,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952737,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
ERR1892240,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,bam,ena,ena,ERC000011,2017-04-28,2018-11-16,ERX1952738,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,,,,CENTRE FOR GEOGENETICS,
