Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Alias,ENA_CHECKLIST,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,SRA_accession,title,AvgSpotLen,Bases,Bytes,MBases,MBytes,AssemblyName,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE
ERR3223875,WGS,PRJEB31613,SAMEA5408309,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251338,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408309,ERP114186,UushgiinUvur_Mon40_3085,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213619,ERS3213619,UushgiinUvur_Mon40_3085,62,128301,155198,0,0,,,
ERR3223876,WGS,PRJEB31613,SAMEA5408310,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251339,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408310,ERP114186,UushgiinUvur_Mon41_3085,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213620,ERS3213620,UushgiinUvur_Mon41_3085,58,1123874,659147,1,0,,,
ERR3223877,WGS,PRJEB31613,SAMEA5408311,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251340,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408311,ERP114186,UushgiinUvur_Mon42_3130,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213621,ERS3213621,UushgiinUvur_Mon42_3130,59,5401235,2600043,5,2,,,
ERR3223878,WGS,PRJEB31613,SAMEA5408312,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251341,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408312,ERP114186,UushgiinUvur_Mon43_3120,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213622,ERS3213622,UushgiinUvur_Mon43_3120,55,3012086,1478200,3,1,,,
ERR3223879,WGS,PRJEB31613,SAMEA5408313,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251342,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408313,ERP114186,UushgiinUvur_Mon44_3085,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213623,ERS3213623,UushgiinUvur_Mon44_3085,59,881537,525957,0,0,,,
ERR3223880,WGS,PRJEB31613,SAMEA5408314,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251343,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408314,ERP114186,UushgiinUvur_Mon45_3080,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213624,ERS3213624,UushgiinUvur_Mon45_3080,58,3421166,1663921,3,1,,,
ERR3223881,WGS,PRJEB31613,SAMEA5408315,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251344,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408315,ERP114186,UushgiinUvur_Mon79_3085,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213625,ERS3213625,UushgiinUvur_Mon79_3085,58,1163188,651347,1,0,,,
ERR3223882,WGS,PRJEB31613,SAMEA5408316,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251345,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408316,ERP114186,UushgiinUvur_Mon87_3117,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213626,ERS3213626,UushgiinUvur_Mon87_3117,72,2929654,1365775,2,1,,,
ERR3223883,WGS,PRJEB31613,SAMEA5408317,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251346,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408317,ERP114186,UushgiinUvur_Mon89_3085,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213627,ERS3213627,UushgiinUvur_Mon89_3085,53,73649,122583,0,0,,,
ERR3223884,WGS,PRJEB31613,SAMEA5408318,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251347,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408318,ERP114186,Vermand_GVA199_1742,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213628,ERS3213628,Vermand_GVA199_1742,,,,,,,,
ERR3223885,WGS,PRJEB31613,SAMEA5408319,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251348,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408319,ERP114186,Vicerrectorado_VIR175_1717,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213629,ERS3213629,Vicerrectorado_VIR175_1717,59,605360,368146,0,0,,,
ERR3223886,WGS,PRJEB31613,SAMEA5408320,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251349,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408320,ERP114186,WhitehallRomanVilla_UK08_1667,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213630,ERS3213630,WhitehallRomanVilla_UK08_1667,,,,,,,,
ERR3223887,WGS,PRJEB31613,SAMEA5408321,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251350,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408321,ERP114186,WitterPlace_UK15_217,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213631,ERS3213631,WitterPlace_UK15_217,,,,,,,,
ERR3223888,WGS,PRJEB31613,SAMEA5408322,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251351,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408322,ERP114186,WitterPlace_UK16_217,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:35Z,public,ERS3213632,ERS3213632,WitterPlace_UK16_217,,,,,,,,
ERR3223889,WGS,PRJEB31613,SAMEA5408323,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251352,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408323,ERP114186,WitterPlace_UK17_267,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213633,ERS3213633,WitterPlace_UK17_267,,,,,,,,
ERR3223890,WGS,PRJEB31613,SAMEA5408324,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251353,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408324,ERP114186,WitterPlace_UK18_267,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213634,ERS3213634,WitterPlace_UK18_267,,,,,,,,
ERR3223891,WGS,PRJEB31613,SAMEA5408325,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251354,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408325,ERP114186,WitterPlace_UK19_267,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213635,ERS3213635,WitterPlace_UK19_267,,,,,,,,
ERR3223892,WGS,PRJEB31613,SAMEA5408326,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251355,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408326,ERP114186,WitterPlace_UK20_217,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213636,ERS3213636,WitterPlace_UK20_217,,,,,,,,
ERR3223893,WGS,PRJEB31613,SAMEA5408327,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251356,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408327,ERP114186,Yenikapi_Tur139_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:14:17Z,public,ERS3213637,ERS3213637,Yenikapi_Tur139_1443,,,,,,,,
ERR3223894,WGS,PRJEB31613,SAMEA5408328,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251357,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408328,ERP114186,Yenikapi_Tur140_1289,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213638,ERS3213638,Yenikapi_Tur140_1289,,,,,,,,
ERR3223895,WGS,PRJEB31613,SAMEA5408329,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251358,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408329,ERP114186,Yenikapi_Tur141_1430,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213639,ERS3213639,Yenikapi_Tur141_1430,,,,,,,,
ERR3223896,WGS,PRJEB31613,SAMEA5408330,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251359,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408330,ERP114186,Yenikapi_Tur142_1396,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213640,ERS3213640,Yenikapi_Tur142_1396,,,,,,,,
ERR3223897,WGS,PRJEB31613,SAMEA5408331,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251360,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408331,ERP114186,Yenikapi_Tur144_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:14:08Z,public,ERS3213641,ERS3213641,Yenikapi_Tur144_1443,,,,,,,,
ERR3223898,WGS,PRJEB31613,SAMEA5408332,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251361,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408332,ERP114186,Yenikapi_Tur145_1156,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213642,ERS3213642,Yenikapi_Tur145_1156,60,5356580,2416621,5,2,,,
ERR3223899,WGS,PRJEB31613,SAMEA5408333,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251362,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408333,ERP114186,Yenikapi_Tur146_1730,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213643,ERS3213643,Yenikapi_Tur146_1730,,,,,,,,
ERR3223900,WGS,PRJEB31613,SAMEA5408334,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251363,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408334,ERP114186,Yenikapi_Tur147_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:42Z,public,ERS3213644,ERS3213644,Yenikapi_Tur147_1443,,,,,,,,
ERR3223901,WGS,PRJEB31613,SAMEA5408335,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251364,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408335,ERP114186,Yenikapi_Tur149_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:53Z,public,ERS3213645,ERS3213645,Yenikapi_Tur149_1443,,,,,,,,
ERR3223902,WGS,PRJEB31613,SAMEA5408336,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251365,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408336,ERP114186,Yenikapi_Tur150_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213646,ERS3213646,Yenikapi_Tur150_1443,,,,,,,,
ERR3223903,WGS,PRJEB31613,SAMEA5408337,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251366,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408337,ERP114186,Yenikapi_Tur167_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:28Z,public,ERS3213647,ERS3213647,Yenikapi_Tur167_1443,61,139604,151799,0,0,,,
ERR3223904,WGS,PRJEB31613,SAMEA5408338,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251367,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408338,ERP114186,Yenikapi_Tur169_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:17Z,public,ERS3213648,ERS3213648,Yenikapi_Tur169_1443,,,,,,,,
ERR3223905,WGS,PRJEB31613,SAMEA5408339,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251368,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408339,ERP114186,Yenikapi_Tur170_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213649,ERS3213649,Yenikapi_Tur170_1443,,,,,,,,
ERR3223906,WGS,PRJEB31613,SAMEA5408340,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251369,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408340,ERP114186,Yenikapi_Tur171_1689,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213650,ERS3213650,Yenikapi_Tur171_1689,,,,,,,,
ERR3223907,WGS,PRJEB31613,SAMEA5408341,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251370,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408341,ERP114186,Yenikapi_Tur173_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213651,ERS3213651,Yenikapi_Tur173_1443,,,,,,,,
ERR3223908,WGS,PRJEB31613,SAMEA5408342,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251371,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408342,ERP114186,Yenikapi_Tur175_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213652,ERS3213652,Yenikapi_Tur175_1443,,,,,,,,
ERR3223909,WGS,PRJEB31613,SAMEA5408343,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251372,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408343,ERP114186,Yenikapi_Tur176_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213653,ERS3213653,Yenikapi_Tur176_1443,,,,,,,,
ERR3223910,WGS,PRJEB31613,SAMEA5408344,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251373,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408344,ERP114186,Yenikapi_Tur181_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213654,ERS3213654,Yenikapi_Tur181_1443,,,,,,,,
ERR3223911,WGS,PRJEB31613,SAMEA5408345,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251374,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408345,ERP114186,Yenikapi_Tur189_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:13:02Z,public,ERS3213655,ERS3213655,Yenikapi_Tur189_1443,,,,,,,,
ERR3223912,WGS,PRJEB31613,SAMEA5408346,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251375,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408346,ERP114186,Yenikapi_Tur191_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:12:54Z,public,ERS3213656,ERS3213656,Yenikapi_Tur191_1443,,,,,,,,
ERR3223913,WGS,PRJEB31613,SAMEA5408347,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251376,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408347,ERP114186,Yenikapi_Tur193_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213657,ERS3213657,Yenikapi_Tur193_1443,,,,,,,,
ERR3223914,WGS,PRJEB31613,SAMEA5408348,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251377,Illumina HiSeq 2500,unspecified,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408348,ERP114186,Yenikapi_Tur194_1360,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T10:08:36Z,public,ERS3213658,ERS3213658,Yenikapi_Tur194_1360,,,,,,,,
ERR3223915,WGS,PRJEB31613,SAMEA5408349,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251378,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur206_1443,ERP114186,,,,,,,,,,,,,,,,,2019-03-27,2019-03-08
ERR3223916,WGS,PRJEB31613,SAMEA5408350,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251379,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur229_1443,ERP114186,,,,,,,,,,,,,,,,,2019-03-27,2019-03-08
ERR3223917,WGS,PRJEB31613,SAMEA5408351,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251380,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur243_1443,ERP114186,,,,,,,,,,,,,,,,,2019-03-27,2019-03-08
ERR3223918,WGS,PRJEB31613,SAMEA5408352,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251381,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,Yenikapi_Tur244_1443,ERP114186,,,,,,,,,,,,,,,,,2019-03-27,2019-03-08
ERR3223919,WGS,PRJEB31613,SAMEA5408353,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251382,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408353,ERP114186,Yenikapi_Tur246_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:12:14Z,public,ERS3213663,ERS3213663,Yenikapi_Tur246_1443,,,,,,,,
ERR3223920,WGS,PRJEB31613,SAMEA5408354,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2019-03-27,2019-03-14,ERX3251383,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408354,ERP114186,Yenikapi_Tur271_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:12:04Z,public,ERS3213664,ERS3213664,Yenikapi_Tur271_1443,49,109376,138277,0,0,,,
ERR3223921,WGS,PRJEB31613,SAMEA5408355,CENTRE FOR GEOGENETICS,public,bam,ena,ena,2019-03-27,2019-03-14,ERX3251384,Illumina HiSeq 2500,unspecified,SINGLE,RANDOM,GENOMIC,Equus asinus x caballus,ILLUMINA,2019-03-28T00:00:00Z,SAMEA5408355,ERP114186,Yenikapi_Tur273_1443,ERC000011,CENTRE FOR GEOGENETICS,CENTRE FOR GEOGENETICS,2019-03-27T17:05:16Z,2019-03-08T11:11:57Z,public,ERS3213665,ERS3213665,Yenikapi_Tur273_1443,,,,,,,,
